Player ID,Player name,MP
bryanko01,Kobe Bryant,288
gasolpa01,Pau Gasol,293
artesro01,Metta World Peace,251
fishede01,Derek Fisher,214
odomla01,Lamar Odom,192
bynuman01,Andrew Bynum,175
brownsh01,Shannon Brown,84
farmajo01,Jordan Farmar,88
vujacsa01,Sasha Vujačić,52
waltolu01,Luke Walton,31
mbengdj01,D.J. Mbenga,3
poweljo01,Josh Powell,8
piercpa01,Paul Pierce,278
garneke01,Kevin Garnett,222
allenra02,Ray Allen,276
rondora01,Rajon Rondo,272
davisgl01,Glen Davis,144
wallara01,Rasheed Wallace,144
perkike01,Kendrick Perkins,141
robinna01,Nate Robinson,71
allento01,Tony Allen,103
daniema01,Marquis Daniels,4
finlemi01,Michael Finley,5
scalabr01,Brian Scalabrine,1
willish02,Shelden Williams,18
