Player ID,Player name,MP
hardeja01,James Harden,187
willilo02,Lou Williams,142
gordoer01,Eric Gordon,167
hilarne01,Nenê,110
beverpa01,Patrick Beverley,138
capelca01,Clint Capela,111
anderry01,Ryan Anderson,143
arizatr01,Trevor Ariza,190
brownbo02,Bobby Brown,4
harremo01,Montrezl Harrell,4
willitr02,Troy Williams,4
westbru01,Russell Westbrook,194
roberan03,Andre Roberson,185
oladivi01,Victor Oladipo,181
gibsota01,Taj Gibson,118
grantje01,Jerami Grant,111
adamsst01,Steven Adams,157
mcderdo01,Doug McDermott,66
abrinal01,Álex Abrines,80
kanteen01,Enes Freedom,45
chrisse01,Semaj Christon,21
coleno01,Norris Cole,25
sabondo01,Domantas Sabonis,6
singlky01,Kyle Singler,10
