Player ID,Player name,MP
bookede01,Devin Booker,268
aytonde01,Deandre Ayton,187
paulch01,Chris Paul,227
crowdja01,Jae Crowder,211
johnsca02,Cameron Johnson,153
bridgmi01,Mikal Bridges,249
mcgeeja01,JaVale McGee,68
shamela01,Landry Shamet,94
biyombi01,Bismack Biyombo,71
payneca01,Cameron Payne,82
craigto01,Torrey Craig,30
wainris01,Ish Wainright,24
holidaa01,Aaron Holiday,11
paytoel01,Elfrid Payton,5
doncilu01,Luka Dončić,253
brunsja01,Jalen Brunson,232
dinwisp01,Spencer Dinwiddie,164
finnedo01,Dorian Finney-Smith,232
bullore01,Reggie Bullock,256
klebima01,Maxi Kleber,191
bertada01,Dāvis Bertāns,89
poweldw01,Dwight Powell,94
chrisma01,Marquese Chriss,19
ntilila01,Frank Ntilikina,75
burketr01,Trey Burke,17
marjabo01,Boban Marjanović,5
brownst02,Sterling Brown,18
greenjo02,Josh Green,36
