Player ID,Player name,MP
nowitdi01,Dirk Nowitzki,233
butleca01,Caron Butler,202
terryja01,Jason Terry,174
mariosh01,Shawn Marion,148
kiddja01,Jason Kidd,243
haywobr01,Brendan Haywood,139
bareajo01,J.J. Barea,105
beaubro01,Rodrigue Beaubois,31
dampier01,Erick Dampier,118
najered01,Eduardo Nájera,36
carroma01,Matt Carroll,5
stevede01,DeShawn Stevenson,6
ginobma01,Manu Ginóbili,199
duncati01,Tim Duncan,223
parketo01,Tony Parker,189
hillge01,George Hill,209
jefferi01,Richard Jefferson,196
mcdyean01,Antonio McDyess,158
blairde01,DeJuan Blair,54
bonnema01,Matt Bonner,96
mahinia01,Ian Mahinmi,19
masonro01,Roger Mason,44
templga01,Garrett Temple,13
boganke01,Keith Bogans,42
