Player ID,Player name,MP
kiddja01,Jason Kidd,185
vanhoke01,Keith Van Horn,163
kittlke01,Kerry Kittles,136
martike01,Kenyon Martin,169
jefferi01,Richard Jefferson,121
harrilu01,Lucious Harris,102
maccuto01,Todd MacCulloch,91
williaa01,Aaron Williams,83
collija04,Jason Collins,87
johnsan02,Anthony Johnson,55
marshdo02,Donny Marshall,3
scalabr01,Brian Scalabrine,4
davisba01,Baron Davis,216
wesleda01,David Wesley,208
campbel01,Elden Campbell,147
lynchge01,George Lynch,188
magloja01,Jamaal Magloire,75
brownpj01,P.J. Brown,179
nailole01,Lee Nailon,81
augmost01,Stacey Augmon,65
traylro01,Robert Traylor,33
drewbr01,Bryce Drew,4
hastoki01,Kirk Haston,3
