Player ID,Player name,MP
malonka01,Karl Malone,203
andersh01,Shandon Anderson,138
stockjo01,John Stockton,161
hornaje01,Jeff Hornacek,139
eisleho01,Howard Eisley,142
russebr01,Bryon Russell,163
ostergr01,Greg Ostertag,107
baileth01,Thurl Bailey,50
fostegr01,Greg Foster,64
keefead01,Adam Keefe,25
fulleto02,Todd Fuller,54
vaughja01,Jacque Vaughn,4
divacvl01,Vlade Divac,197
webbech01,Chris Webber,192
maxweve01,Vernon Maxwell,129
willico02,Corliss Williamson,130
willija02,Jason Williams,165
abdulta01,Tariq Abdul-Wahad,100
barryjo01,Jon Barry,112
stojape01,Peja Stojaković,108
pollasc01,Scot Pollard,75
fundela01,Lawrence Funderburke,30
jamesje01,Jerome James,4
hawkimi01,Michael Hawkins,10
