Player ID,Player name,MP
onealsh01,Shaquille O'Neal,154
campbel01,Elden Campbell,123
jonesed02,Eddie Jones,121
vanexni01,Nick Van Exel,144
bryanko01,Kobe Bryant,38
kerseje01,Jerome Kersey,105
knightr01,Travis Knight,58
horryro01,Robert Horry,100
scottby01,Byron Scott,64
fishede01,Derek Fisher,26
rooksse01,Sean Rooks,22
blounco01,Corie Blount,4
wallara01,Rasheed Wallace,149
anderke01,Kenny Anderson,169
rideris01,Isaiah Rider,161
robincl02,Clifford Robinson,161
sabonar01,Arvydas Sabonis,107
trentga01,Gary Trent,62
dudlech02,Chris Dudley,69
wingfdo01,Dontonio Wingfield,15
augmost01,Stacey Augmon,36
robinru01,Rumeal Robinson,23
butlemi02,Mitchell Butler,4
onealje01,Jermaine O'Neal,4
