Player ID,Player name,MP
nowitdi01,Dirk Nowitzki,165
terryja01,Jason Terry,147
howarjo01,Josh Howard,126
stackje01,Jerry Stackhouse,118
dampier01,Erick Dampier,111
griffad01,Adrian Griffin,100
harride01,Devin Harris,52
daniema01,Marquis Daniels,57
mbengdj01,D.J. Mbenga,11
diopde01,DeSagana Diop,77
armstda01,Darrell Armstrong,6
poweljo01,Josh Powell,14
gasolpa01,Pau Gasol,158
jonesed02,Eddie Jones,119
atkinch01,Chucky Atkins,103
millemi01,Mike Miller,107
jacksbo01,Bobby Jackson,100
wrighlo02,Lorenzen Wright,86
battish01,Shane Battier,129
warriha01,Hakim Warrick,43
jonesda02,Dahntay Jones,46
tsakaja01,Jake Tsakalidis,59
burksan01,Antonio Burks,13
cardibr01,Brian Cardinal,22
