Player ID,Player name,MP
embiijo01,Joel Embiid,234
maxeyty01,Tyrese Maxey,252
hardeja01,James Harden,243
harrito02,Tobias Harris,245
greenda02,Danny Green,188
niangge01,Georges Niang,105
reedpa01,Paul Reed,60
miltosh01,Shake Milton,72
thybuma01,Matisse Thybulle,43
sprinja01,Jaden Springer,4
joeis01,Isaiah Joe,8
korkmfu01,Furkan Korkmaz,12
jordade01,DeAndre Jordan,0
siakapa01,Pascal Siakam,260
anunoog01,OG Anunoby,217
trentga02,Gary Trent Jr.,199
bouchch01,Chris Boucher,130
achiupr01,Precious Achiuwa,167
vanvlfr01,Fred VanVleet,140
barnesc01,Scottie Barnes,133
youngth01,Thaddeus Young,87
birchkh01,Khem Birch,63
bantoda01,Dalano Banton,8
watanyu01,Yuta Watanabe,10
bongais01,Isaac Bonga,3
mykhasv01,Svi Mykhailiuk,5
brookar01,Armoni Brooks,8
flynnma01,Malachi Flynn,36
