Player ID,Player name,MP
jamesle01,LeBron James,147
allenra02,Ray Allen,115
boshch01,Chris Bosh,122
wadedw01,Dwyane Wade,101
anderch01,Chris Andersen,59
hasleud01,Udonis Haslem,68
chalmma01,Mario Chalmers,114
coleno01,Norris Cole,85
battish01,Shane Battier,99
millemi01,Mike Miller,25
lewisra02,Rashard Lewis,14
anthojo01,Joel Anthony,6
jonesja02,James Jones,5
ellismo01,Monta Ellis,152
jennibr01,Brandon Jennings,133
dunlemi02,Mike Dunleavy,91
ilyaser01,Ersan İlyasova,117
sandela01,Larry Sanders,113
mbahalu01,Luc Mbah a Moute,136
redicjj01,J.J. Redick,69
daniema01,Marquis Daniels,33
udohek01,Ekpe Udoh,54
hensojo01,John Henson,33
ayongu01,Gustavo Ayón,7
dalemsa01,Samuel Dalembert,9
smithis01,Ish Smith,11
