Player ID,Player name,MP
curryst01,Stephen Curry,255
iguodan01,Andre Iguodala,222
thompkl01,Klay Thompson,227
greendr01,Draymond Green,222
barneha02,Harrison Barnes,198
barbole01,Leandro Barbosa,64
livinsh01,Shaun Livingston,120
ezelife01,Festus Ezeli,50
leeda02,David Lee,39
bogutan01,Andrew Bogut,74
speigma01,Marreese Speights,16
holidju01,Justin Holiday,2
mcadoja01,James Michael McAdoo,1
jamesle01,LeBron James,274
mozgoti01,Timofey Mozgov,170
smithjr01,J.R. Smith,202
thomptr01,Tristan Thompson,247
dellama01,Matthew Dellavedova,191
shumpim01,Iman Shumpert,215
irvinky01,Kyrie Irving,44
jonesja02,James Jones,113
millemi01,Mike Miller,28
perkike01,Kendrick Perkins,3
harrijo01,Joe Harris,3
