Player ID,Player name,MP
nowitdi01,Dirk Nowitzki,246
howarjo01,Josh Howard,204
terryja01,Jason Terry,214
stackje01,Jerry Stackhouse,198
harride01,Devin Harris,137
griffad01,Adrian Griffin,127
vanhoke01,Keith Van Horn,103
diopde01,DeSagana Diop,128
daniema01,Marquis Daniels,35
dampier01,Erick Dampier,24
armstda01,Darrell Armstrong,22
poweljo01,Josh Powell,2
diawbo01,Boris Diaw,236
nashst01,Steve Nash,229
mariosh01,Shawn Marion,250
thomati01,Tim Thomas,208
barbole01,Leandro Barbosa,205
bellra01,Raja Bell,130
houseed01,Eddie House,57
jonesja02,James Jones,114
thomaku01,Kurt Thomas,6
burkepa01,Pat Burke,3
tskitni01,Nikoloz Tskitishvili,1
