Player ID,Player name,MP
johnsjo02,Joe Johnson,270
smithjo03,Josh Smith,266
bibbymi01,Mike Bibby,256
murraro01,Ronald Murray,213
pachuza01,Zaza Pachulia,166
horfoal01,Al Horford,172
evansma01,Maurice Evans,179
willima02,Marvin Williams,41
jonesso01,Solomon Jones,50
westma02,Mario West,34
gardnth01,Thomas Gardner,3
hunteot01,Othello Hunter,2
claxtsp01,Speedy Claxton,3
lawac01,Acie Law,16
morrira01,Randolph Morris,8
wadedw01,Dwyane Wade,285
beaslmi01,Michael Beasley,178
onealje01,Jermaine O'Neal,162
jonesja02,James Jones,235
hasleud01,Udonis Haslem,204
chalmma01,Mario Chalmers,231
cookda02,Daequan Cook,161
moonja01,Jamario Moon,40
anthojo01,Joel Anthony,88
quinnch01,Chris Quinn,24
diawaya01,Yakhouba Diawara,21
magloja01,Jamaal Magloire,47
wrighdo01,Dorell Wright,3
