Player ID,Player name,MP
hamilri01,Richard Hamilton,240
billuch01,Chauncey Billups,247
princta01,Tayshaun Prince,248
wallara01,Rasheed Wallace,217
mcdyean01,Antonio McDyess,118
wallabe01,Ben Wallace,206
hunteli01,Lindsey Hunter,79
delkto01,Tony Delk,32
evansma01,Maurice Evans,22
davisda01,Dale Davis,19
delfica01,Carlos Delfino,12
wadedw01,Dwyane Wade,243
onealsh01,Shaquille O'Neal,207
walkean02,Antoine Walker,228
willija02,Jason Williams,167
hasleud01,Udonis Haslem,197
paytoga01,Gary Payton,158
poseyja01,James Posey,155
mournal01,Alonzo Mourning,63
andersh01,Shandon Anderson,18
anderde01,Derek Anderson,5
