Player ID,Player name,MP
paulch01,Chris Paul,143
bookede01,Devin Booker,154
bridgmi01,Mikal Bridges,126
aytonde01,Deandre Ayton,133
crowdja01,Jae Crowder,128
craigto01,Torrey Craig,56
payneca01,Cameron Payne,65
saricda01,Dario Šarić,49
johnsca02,Cameron Johnson,68
mooreet01,E'Twaun Moore,6
kaminfr01,Frank Kaminsky,7
carteje01,Jevon Carter,10
gallola01,Langston Galloway,6
smithja04,Jalen Smith,8
jokicni01,Nikola Jokić,134
portemi01,Michael Porter Jr.,125
bartowi01,Will Barton,83
morrimo01,Monte Morris,110
campafa01,Facundo Campazzo,105
gordoaa01,Aaron Gordon,118
riverau01,Austin Rivers,103
millspa01,Paul Millsap,31
greenja01,JaMychal Green,71
nnajize01,Zeke Nnaji,10
howarma02,Markus Howard,20
mcgeeja01,JaVale McGee,27
cancavl01,Vlatko Čančar,10
harrish01,Shaquille Harrison,11
bolbo01,Bol Bol,4
