Player ID,Player name,MP
duranke01,Kevin Durant,165
curryst01,Stephen Curry,162
thompkl01,Klay Thompson,148
greendr01,Draymond Green,165
mcgeeja01,JaVale McGee,55
livinsh01,Shaun Livingston,65
belljo01,Jordan Bell,54
iguodan01,Andre Iguodala,45
looneke01,Kevon Looney,39
pachuza01,Zaza Pachulia,6
westda01,David West,28
youngni01,Nick Young,38
cookqu01,Quinn Cook,4
mccawpa01,Patrick McCaw,11
jamesle01,LeBron James,179
loveke01,Kevin Love,133
smithjr01,J.R. Smith,130
hillge01,George Hill,117
hoodro01,Rodney Hood,56
thomptr01,Tristan Thompson,94
nancela02,Larry Nance Jr.,68
greenje02,Jeff Green,97
clarkjo01,Jordan Clarkson,25
korveky01,Kyle Korver,65
zizican01,Ante Žižić,5
caldejo01,José Calderón,8
osmande01,Cedi Osman,8
