Player ID,Player name,MP
duranke01,Kevin Durant,191
westbru01,Russell Westbrook,180
kanteen01,Enes Freedom,102
ibakase01,Serge Ibaka,162
waitedi01,Dion Waiters,132
adamsst01,Steven Adams,138
roberan03,Andre Roberson,117
morroan01,Anthony Morrow,25
foyera01,Randy Foye,61
singlky01,Kyle Singler,19
payneca01,Cameron Payne,10
collini01,Nick Collison,49
huestjo01,Josh Huestis,10
mohamna01,Nazr Mohammed,4
nowitdi01,Dirk Nowitzki,170
feltora01,Raymond Felton,172
matthwe02,Wesley Matthews,173
anderju01,Justin Anderson,95
harride01,Devin Harris,121
pachuza01,Zaza Pachulia,112
bareajo01,J.J. Barea,100
poweldw01,Dwight Powell,64
mejrisa01,Salah Mejri,76
willide01,Deron Williams,49
leeda02,David Lee,33
villach01,Charlie Villanueva,20
mcgeeja01,JaVale McGee,14
