Player ID,Player name,MP
lawsoty01,Ty Lawson,236
iguodan01,Andre Iguodala,243
millean02,Andre Miller,154
chandwi01,Wilson Chandler,205
breweco01,Corey Brewer,146
farieke01,Kenneth Faried,145
mcgeeja01,JaVale McGee,112
randoan01,Anthony Randolph,30
koufoko01,Kosta Koufos,100
fournev01,Evan Fournier,53
stoneju01,Julyan Stone,13
hamiljo02,Jordan Hamilton,2
curryst01,Stephen Curry,239
jackja01,Jarrett Jack,228
barneha02,Harrison Barnes,213
thompkl01,Klay Thompson,246
landrca01,Carl Landry,126
bogutan01,Andrew Bogut,166
greendr01,Draymond Green,101
ezelife01,Festus Ezeli,55
leeda02,David Lee,30
jefferi01,Richard Jefferson,21
machasc01,Scott Machado,4
bazemke01,Kent Bazemore,9
jonesdw02,Dwayne Jones,2
