Player ID,Player name,MP
malonka01,Karl Malone,195
hornaje01,Jeff Hornacek,174
stockjo01,John Stockton,201
benoida01,David Benoit,169
ostergr01,Greg Ostertag,114
carran01,Antoine Carr,87
russebr01,Bryon Russell,80
morrich01,Chris Morris,48
spencfe01,Felton Spencer,79
eisleho01,Howard Eisley,45
fostegr01,Greg Foster,6
keefead01,Adam Keefe,27
sabonar01,Arvydas Sabonis,177
stricro02,Rod Strickland,202
robincl02,Clifford Robinson,181
mckieaa01,Aaron McKie,134
grantha01,Harvey Grant,164
willibu01,Buck Williams,133
wingfdo01,Dontonio Wingfield,62
robinru01,Rumeal Robinson,43
dudlech02,Chris Dudley,92
robinja02,James Robinson,26
trentga01,Gary Trent,10
spencel01,Elmore Spencer,1
