Player ID,Player name,MP
duranke01,Kevin Durant,324
westbru01,Russell Westbrook,285
ibakase01,Serge Ibaka,263
jacksre01,Reggie Jackson,188
butleca01,Caron Butler,196
perkike01,Kendrick Perkins,156
fishede01,Derek Fisher,110
sefolth01,Thabo Sefolosha,97
collini01,Nick Collison,80
adamsst01,Steven Adams,67
jonespe01,Perry Jones,4
lambje01,Jeremy Lamb,7
thabeha01,Hasheem Thabeet,4
gasolma01,Marc Gasol,299
conlemi01,Mike Conley,267
randoza01,Zach Randolph,234
allento01,Tony Allen,230
leeco01,Courtney Lee,224
udrihbe01,Beno Udrih,115
millemi01,Mike Miller,173
princta01,Tayshaun Prince,113
johnsja01,James Johnson,28
koufoko01,Kosta Koufos,45
leuerjo01,Jon Leuer,23
davised01,Ed Davis,25
frankja01,Jamaal Franklin,4
