Player ID,Player name,MP
birdla01,Larry Bird,296
mchalke01,Kevin McHale,261
johnsde01,Dennis Johnson,276
parisro01,Robert Parish,207
dayeda01,Darren Daye,125
aingeda01,Danny Ainge,133
vincesa01,Sam Vincent,92
sichtje01,Jerry Sichting,160
roberfr01,Fred Roberts,63
henryco01,Conner Henry,15
kitegr01,Greg Kite,51
waltobi01,Bill Walton,1
dantlad01,Adrian Dantley,241
thomais01,Isiah Thomas,261
johnsvi01,Vinnie Johnson,173
dumarjo01,Joe Dumars,231
laimbbi01,Bill Laimbeer,247
mahorri01,Rick Mahorn,225
sallejo01,John Salley,165
rodmade01,Dennis Rodman,114
nimphku01,Kurt Nimphius,8
campbto01,Tony Campbell,6
greensi02,Sidney Green,8
nevitch01,Chuck Nevitt,1
