Player ID,Player name,MP
jordami01,Michael Jordan,254
pippesc01,Scottie Pippen,244
paxsojo01,John Paxson,185
grantho01,Horace Grant,227
cartwbi01,Bill Cartwright,151
armstbj01,B.J. Armstrong,107
willisc01,Scott Williams,128
levincl01,Cliff Levingston,65
kingst01,Stacey King,48
hansebo01,Bob Hansen,40
hodgecr01,Craig Hodges,6
perduwi01,Will Perdue,10
drexlcl01,Clyde Drexler,238
portete01,Terry Porter,263
kerseje01,Jerome Kersey,228
robincl02,Clifford Robinson,146
aingeda01,Danny Ainge,138
duckwke01,Kevin Duckworth,164
willibu01,Buck Williams,211
bryanma01,Mark Bryant,21
packro01,Robert Pack,16
whatlen01,Ennis Whatley,26
abdelal01,Alaa Abdelnaby,6
coopewa01,Wayne Cooper,8
