Player ID,Player name,MP
cummite01,Terry Cummings,261
presspa01,Paul Pressey,263
piercri01,Ricky Pierce,194
hodgecr01,Craig Hodges,227
listeal01,Alton Lister,157
breuera01,Randy Breuer,167
fieldke01,Kenny Fields,104
moncrsi01,Sidney Moncrief,110
glennmi01,Mike Glenn,68
mokespa01,Paul Mokeski,56
davisch02,Charles Davis,53
reynoje01,Jerry Reynolds,20
barklch01,Charles Barkley,297
cheekma01,Maurice Cheeks,314
ervinju01,Julius Erving,248
threase01,Sedale Threatt,194
jonesbo01,Bobby Jones,193
mcadobo01,Bob McAdoo,73
johnscl01,Clemon Johnson,185
catlete01,Terry Catledge,139
mosspe01,Perry Moss,15
stokegr01,Greg Stokes,20
youngmi01,Michael Young,2
