Player ID,Player name,MP
johnsma02,Magic Johnson,125
worthja01,James Worthy,127
divacvl01,Vlade Divac,126
perkisa01,Sam Perkins,117
scottby01,Byron Scott,112
drewla01,Larry Drew,31
greenac01,A.C. Green,56
teaglte01,Terry Teagle,18
campbel01,Elden Campbell,1
thompmy01,Mychal Thompson,7
olajuha01,Hakeem Olajuwon,129
maxweve01,Vernon Maxwell,113
thorpot01,Otis Thorpe,116
smithke01,Kenny Smith,113
johnsbu01,Buck Johnson,86
floydsl01,Sleepy Floyd,41
jamerda01,Dave Jamerson,21
woodda01,David Wood,44
smithla01,Larry Smith,57
