Player ID,Player name,MP
portete01,Terry Porter,192
drexlcl01,Clyde Drexler,194
kerseje01,Jerome Kersey,178
duckwke01,Kevin Duckworth,175
willibu01,Buck Williams,172
aingeda01,Danny Ainge,81
robincl02,Clifford Robinson,102
daviswa03,Walter Davis,45
bryanma01,Mark Bryant,57
abdelal01,Alaa Abdelnaby,2
youngda01,Danny Young,2
malonka01,Karl Malone,214
malonje01,Jeff Malone,196
stockjo01,John Stockton,217
edwarbl01,Blue Edwards,135
brownmi01,Mike Brown,126
baileth01,Thurl Bailey,122
eatonma01,Mark Eaton,148
ruddde01,Delaney Rudd,21
griffda01,Darrell Griffith,3
brownto01,Tony Brown,15
palmewa01,Walter Palmer,2
toolsan01,Andy Toolson,1
