Player ID,Player name,MP
birdla01,Larry Bird,136
mchalke01,Kevin McHale,127
johnsde01,Dennis Johnson,113
aingeda01,Danny Ainge,121
parisro01,Robert Parish,98
waltobi01,Bill Walton,59
sichtje01,Jerry Sichting,54
wedmasc01,Scott Wedman,33
carliri01,Rick Carlisle,14
thirdda01,David Thirdkill,6
vincesa01,Sam Vincent,5
kitegr01,Greg Kite,4
jordami01,Michael Jordan,135
woolror01,Orlando Woolridge,135
corzida01,Dave Corzine,103
oaklech01,Charles Oakley,88
paxsojo01,John Paxson,80
banksge01,Gene Banks,69
greensi02,Sidney Green,53
macyky01,Kyle Macy,87
gervige01,George Gervin,11
oldhaja01,Jawann Oldham,4
smrekmi01,Mike Smrek,5
