Player ID,Player name,MP
malonka01,Karl Malone,178
baileth01,Thurl Bailey,168
stockjo01,John Stockton,166
hansebo01,Bob Hansen,132
eatonma01,Mark Eaton,166
kofoeba01,Bart Kofoed,59
iavarma01,Marc Iavaroni,43
turpime01,Melvin Turpin,19
greenri01,Rickey Green,26
rothsc01,Scott Roth,1
hugheed01,Eddie Hughes,2
drexlcl01,Clyde Drexler,170
duckwke01,Kevin Duckworth,151
kerseje01,Jerome Kersey,127
portete01,Terry Porter,149
anderri01,Richard Anderson,63
vandeki01,Kiki Vandeweghe,72
jonesca01,Caldwell Jones,98
lucasma01,Maurice Lucas,63
holtomi01,Michael Holton,34
sichtje01,Jerry Sichting,31
jonesch02,Charles Jones,2
