Player ID,Player name,MP
choneji01,Jim Chones,242
russeca02,Campy Russell,183
snydedi01,Dick Snyder,200
cleamji01,Jim Cleamons,265
smithbi02,Bingo Smith,193
breweji01,Jim Brewer,248
carrau01,Austin Carr,143
thurmna01,Nate Thurmond,150
walkefo01,Foots Walker,75
lambejo01,John Lambert,2
garrero01,Rowland Garrett,2
wittelu01,Luke Witte,2
hayesel01,Elvin Hayes,305
cheniph01,Phil Chenier,265
bingda01,Dave Bing,209
weathni01,Nick Weatherspoon,224
jonesji01,Jimmy Jones,165
robintr01,Truck Robinson,137
unselwe01,Wes Unseld,310
haskicl01,Clem Haskins,40
riordmi01,Mike Riordan,31
greveke01,Kevin Grevey,3
kozelto01,Tom Kozelko,14
kroppto01,Tom Kropp,2
