Player ID,Player name,MP
ellisda01,Dale Ellis,250
chambto01,Tom Chambers,221
mcdanxa01,Xavier McDaniel,229
willike01,Kevin Williams,115
lucasma01,Maurice Lucas,133
youngda01,Danny Young,108
listeal01,Alton Lister,107
johnsed02,Eddie Johnson,57
mcmilna01,Nate McMillan,149
johnscl01,Clemon Johnson,108
schoeru01,Russ Schoene,33
kitchcu01,Curtis Kitchen,5
olajuha01,Hakeem Olajuwon,245
sampsra01,Ralph Sampson,195
mccraro01,Rodney McCray,274
reidro01,Robert Reid,264
leaveal01,Allen Leavell,219
peterji01,Jim Petersen,100
harrist01,Steve Harris,77
maxwece01,Cedric Maxwell,108
minnidi01,Dirk Minniefield,20
anderri01,Richard Anderson,3
feitlda01,Dave Feitl,5
johnsbu01,Buck Johnson,5
