Player ID,Player name,MP
hayesel01,Elvin Hayes,255
dandrbo01,Bob Dandridge,189
johnsch01,Charles Johnson,120
greveke01,Kevin Grevey,160
hendeto01,Tom Henderson,173
unselwe01,Wes Unseld,216
kupchmi01,Mitch Kupchak,132
wrighla01,Larry Wright,114
ballagr01,Greg Ballard,59
pacejo01,Joe Pace,15
walkeph01,Phil Walker,7
gervige01,George Gervin,227
kenonla01,Larry Kenon,200
paultbi01,Billy Paultz,191
greenmi01,Mike Green,174
olberma01,Mark Olberding,152
galemi01,Mike Gale,201
dampilo01,Louie Dampier,129
dietrco01,Coby Dietrick,96
bristal01,Allan Bristow,51
silasja01,James Silas,19
