Player ID,Player name,MP
worthja01,James Worthy,194
johnsma02,Magic Johnson,180
abdulka01,Kareem Abdul-Jabbar,148
scottby01,Byron Scott,187
coopemi01,Michael Cooper,154
greenac01,A.C. Green,156
thompmy01,Mychal Thompson,94
rambiku01,Kurt Rambis,68
brancad01,Adrian Branch,7
matthwe01,Wes Matthews,8
smrekmi01,Mike Smrek,4
floydsl01,Sleepy Floyd,201
carrojo01,Joe Barry Carroll,159
teaglte01,Terry Teagle,124
smithla01,Larry Smith,181
mullich01,Chris Mullin,129
shortpu01,Purvis Short,123
ballagr01,Greg Ballard,79
higgiro01,Rod Higgins,77
whiteje01,Jerome Whitehead,49
mosspe01,Perry Moss,22
washbch01,Chris Washburn,16
mcdonbe01,Ben McDonald,40
