Player ID,Player name,MP
olajuha01,Hakeem Olajuwon,144
leaveal01,Allen Leavell,165
sampsra01,Ralph Sampson,135
reidro01,Robert Reid,167
mccraro01,Rodney McCray,162
maxwece01,Cedric Maxwell,69
peterji01,Jim Petersen,87
harrist01,Steve Harris,14
johnsbu01,Buck Johnson,5
anderri01,Richard Anderson,2
feitlda01,Dave Feitl,3
minnidi01,Dirk Minniefield,7
vandeki01,Kiki Vandeweghe,174
drexlcl01,Clyde Drexler,153
johnsst03,Steve Johnson,137
portete01,Terry Porter,150
paxsoji02,Jim Paxson,94
kerseje01,Jerome Kersey,60
jonesca01,Caldwell Jones,129
duckwke01,Kevin Duckworth,53
holtomi01,Michael Holton,9
martife01,Fernando Martín,1
