Player ID,Player name,MP
englial01,Alex English,163
nattca01,Calvin Natt,131
leverfa01,Fat Lever,139
schayda01,Danny Schayes,145
rasmubl01,Blair Rasmussen,77
dunntr01,T.R. Dunn,135
evansmi01,Mike Evans,58
turneel01,Elston Turner,71
coopewa01,Wayne Cooper,25
hanzlbi01,Bill Hanzlik,2
whitewi01,Willie White,5
willipe01,Pete Williams,9
vandeki01,Kiki Vandeweghe,149
thompmy01,Mychal Thompson,140
drexlcl01,Clyde Drexler,145
carrke01,Kenny Carr,143
paxsoji02,Jim Paxson,71
portete01,Terry Porter,68
coltest01,Steve Colter,104
kerseje01,Jerome Kersey,56
jonesca01,Caldwell Jones,73
johnske01,Ken Johnson,11
