Player ID,Player name,MP
dumarjo01,Joe Dumars,261
thomais01,Isiah Thomas,269
aguirma01,Mark Aguirre,149
edwarja01,James Edwards,184
sallejo01,John Salley,196
rodmade01,Dennis Rodman,226
laimbbi01,Bill Laimbeer,205
johnsvi01,Vinnie Johnson,167
bedfowi01,William Bedford,11
hastisc01,Scott Hastings,7
hendege01,Gerald Henderson,5
jordami01,Michael Jordan,296
pippesc01,Scottie Pippen,286
grantho01,Horace Grant,267
cartwbi01,Bill Cartwright,187
paxsojo01,John Paxson,142
hodgecr01,Craig Hodges,135
kingst01,Stacey King,108
armstbj01,B.J. Armstrong,108
nealyed01,Ed Nealy,111
perduwi01,Will Perdue,37
davisch02,Charles Davis,2
sandeje01,Jeff Sanders,1
