Player ID,Player name,MP
dumarjo01,Joe Dumars,147
thomais01,Isiah Thomas,141
johnsvi01,Vinnie Johnson,95
edwarja01,James Edwards,97
laimbbi01,Bill Laimbeer,94
aguirma01,Mark Aguirre,107
sallejo01,John Salley,81
mahorri01,Rick Mahorn,98
rodmade01,Dennis Rodman,94
longjo01,John Long,2
dembofe01,Fennis Dembo,2
willimi02,Micheal Williams,2
worthja01,James Worthy,170
abdulka01,Kareem Abdul-Jabbar,104
coopemi01,Michael Cooper,163
campbto01,Tony Campbell,83
thompmy01,Mychal Thompson,103
woolror01,Orlando Woolridge,87
greenac01,A.C. Green,134
johnsma02,Magic Johnson,75
riverda01,David Rivers,26
lampje01,Jeff Lamp,11
mcnamma01,Mark McNamara,4
