Player ID,Player name,MP
birdla01,Larry Bird,310
mchalke01,Kevin McHale,283
parisro01,Robert Parish,275
aingeda01,Danny Ainge,288
johnsde01,Dennis Johnson,280
lewisre01,Reggie Lewis,43
acresma01,Mark Acres,61
minnidi01,Dirk Minniefield,24
roberfr01,Fred Roberts,37
gilmoar01,Artis Gilmore,34
paxsoji02,Jim Paxson,37
lohaubr01,Brad Lohaus,8
wilkido01,Dominique Wilkins,269
riverdo01,Doc Rivers,246
willike02,Kevin Willis,269
wittmra01,Randy Wittman,191
webbsp01,Spud Webb,130
carran01,Antoine Carr,115
levincl01,Cliff Levingston,104
battljo01,John Battle,86
rollitr01,Tree Rollins,197
hastisc01,Scott Hastings,68
woodle01,Leon Wood,3
washbch01,Chris Washburn,2
