Player ID,Player name,MP
abdulka01,Kareem Abdul-Jabbar,109
johnsma02,Magic Johnson,121
worthja01,James Worthy,100
mcgeemi01,Mike McGee,79
mcadobo01,Bob McAdoo,58
rambiku01,Kurt Rambis,69
coopemi01,Michael Cooper,105
kupchmi01,Mitch Kupchak,31
natersw01,Swen Nater,12
scottby01,Byron Scott,30
sprigla01,Larry Spriggs,6
johnsed03,Eddie Johnson,107
woodsmi01,Mike Woodson,87
thompla01,LaSalle Thompson,93
theusre01,Reggie Theus,81
michela01,Larry Micheaux,65
busedo01,Don Buse,50
olberma01,Mark Olberding,60
knighbi01,Billy Knight,37
drewla01,Larry Drew,70
robisda01,Dave Robisch,51
nealyed01,Ed Nealy,19
