Player ID,Player name,MP
lewisre01,Reggie Lewis,210
birdla01,Larry Bird,191
mchalke01,Kevin McHale,159
parisro01,Robert Parish,165
shawbr01,Brian Shaw,176
brownde01,Dee Brown,95
gamblke01,Kevin Gamble,116
smithde02,Derek Smith,41
pincked01,Ed Pinckney,44
kleinjo01,Joe Kleine,3
persoch01,Chuck Person,192
millere01,Reggie Miller,193
willimi02,Micheal Williams,183
schrede01,Detlef Schrempf,179
smitsri01,Rik Smits,88
flemive01,Vern Fleming,115
thompla01,LaSalle Thompson,126
sandemi01,Mike Sanders,41
dreilgr01,Greg Dreiling,75
wittmra01,Randy Wittman,6
willike03,Kenny Williams,2
