Player ID,Player name,MP
ewingpa01,Patrick Ewing,194
mcdanxa01,Xavier McDaniel,184
jacksma01,Mark Jackson,175
starkjo01,John Starks,123
wilkige01,Gerald Wilkins,120
anthogr01,Greg Anthony,70
vandeki01,Kiki Vandeweghe,56
masonan01,Anthony Mason,109
oaklech01,Charles Oakley,173
donalja01,James Donaldson,9
winchke01,Kennard Winchester,6
mccorti01,Tim McCormick,6
dumarjo01,Joe Dumars,221
thomais01,Isiah Thomas,200
sallejo01,John Salley,149
woolror01,Orlando Woolridge,128
aguirma01,Mark Aguirre,113
laimbbi01,Bill Laimbeer,145
rodmade01,Dennis Rodman,156
walkeda01,Darrell Walker,68
bedfowi01,William Bedford,9
mccanbo01,Bob McCann,13
sellebr01,Brad Sellers,13
blankla01,Lance Blanks,10
