Player ID,Player name,MP
jordami01,Michael Jordan,166
pippesc01,Scottie Pippen,168
grantho01,Horace Grant,162
cartwbi01,Bill Cartwright,111
paxsojo01,John Paxson,122
kingst01,Stacey King,69
hodgecr01,Craig Hodges,50
perduwi01,Will Perdue,16
nealyed01,Ed Nealy,60
armstbj01,B.J. Armstrong,18
davisch02,Charles Davis,16
sandeje01,Jeff Sanders,2
roberal01,Alvin Robertson,155
piercri01,Ricky Pierce,122
presspa01,Paul Pressey,129
roberfr01,Fred Roberts,79
lohaubr01,Brad Lohaus,147
andergr01,Greg Anderson,101
humphja01,Jay Humphries,79
sikmaja01,Jack Sikma,117
brownto01,Tony Brown,13
horfoti01,Tito Horford,2
grayeje01,Jeff Grayer,12
kornefr01,Frank Kornet,4
