Player ID,Player name,MP
wilkido01,Dominique Wilkins,177
wittmra01,Randy Wittman,170
riverdo01,Doc Rivers,114
webbsp01,Spud Webb,80
willike02,Kevin Willis,122
koncajo01,Jon Koncak,111
rollitr01,Tree Rollins,106
levincl01,Cliff Levingston,82
davisjo01,Johnny Davis,33
battljo01,John Battle,7
charllo01,Lorenzo Charles,2
hastisc01,Scott Hastings,6
thomais01,Isiah Thomas,163
laimbbi01,Bill Laimbeer,168
tripuke01,Kelly Tripucka,175
dumarjo01,Joe Dumars,147
johnsvi01,Vinnie Johnson,85
curetea01,Earl Cureton,126
mahorri01,Rick Mahorn,61
campbto01,Tony Campbell,16
bensoke01,Kent Benson,55
longjo01,John Long,13
nevitch01,Chuck Nevitt,1
