Player ID,Player name,MP
birdla01,Larry Bird,201
mchalke01,Kevin McHale,197
aingeda01,Danny Ainge,170
johnsde01,Dennis Johnson,194
parisro01,Robert Parish,179
waltobi01,Bill Walton,40
wedmasc01,Scott Wedman,77
sichtje01,Jerry Sichting,67
vincesa01,Sam Vincent,15
thirdda01,David Thirdkill,12
carliri01,Rick Carlisle,21
kitegr01,Greg Kite,27
wilkido01,Dominique Wilkins,183
willike02,Kevin Willis,158
wittmra01,Randy Wittman,178
webbsp01,Spud Webb,103
riverdo01,Doc Rivers,148
levincl01,Cliff Levingston,98
hastisc01,Scott Hastings,43
rollitr01,Tree Rollins,142
koncajo01,Jon Koncak,82
davisjo01,Johnny Davis,32
battljo01,John Battle,20
charllo01,Lorenzo Charles,13
