Player ID,Player name,MP
cummite01,Terry Cummings,182
moncrsi01,Sidney Moncrief,156
piercri01,Ricky Pierce,130
presspa01,Paul Pressey,196
sikmaja01,Jack Sikma,158
lucasjo01,John Lucas,156
hodgecr01,Craig Hodges,94
breuera01,Randy Breuer,83
mokespa01,Paul Mokeski,45
bradldu01,Dudley Bradley,23
reynoje01,Jerry Reynolds,2
barklch01,Charles Barkley,210
ervinju01,Julius Erving,177
cheekma01,Maurice Cheeks,210
hinsoro01,Roy Hinson,159
robincl01,Cliff Robinson,138
wingada01,David Wingate,90
mccorti01,Tim McCormick,121
toneyan01,Andrew Toney,107
coltest01,Steve Colter,8
mcnamma01,Mark McNamara,2
vraneda01,Danny Vranes,3
