Player ID,Player name,MP
kerseje01,Jerome Kersey,210
drexlcl01,Clyde Drexler,233
portete01,Terry Porter,224
duckwke01,Kevin Duckworth,187
willibu01,Buck Williams,211
robincl02,Clifford Robinson,96
petrodr01,Dražen Petrović,73
youngda01,Danny Young,82
coopewa01,Wayne Cooper,67
irvinby01,Byron Irvin,22
johnsna01,Nate Johnston,11
bryanma01,Mark Bryant,24
chambto01,Tom Chambers,226
johnske02,Kevin Johnson,201
hornaje01,Jeff Hornacek,231
majerda01,Dan Majerle,189
johnsed03,Eddie Johnson,92
westma01,Mark West,181
rambiku01,Kurt Rambis,147
perryti01,Tim Perry,59
langan01,Andrew Lang,65
grantgr01,Greg Grant,15
battlke01,Kenny Battle,19
mcgeemi01,Mike McGee,15
