Player ID,Player name,MP
olajuha01,Hakeem Olajuwon,218
smithke01,Kenny Smith,161
thorpot01,Otis Thorpe,170
garlawi01,Winston Garland,153
bullama01,Matt Bullard,68
horryro01,Robert Horry,140
herreca01,Carl Herrera,84
brooksc01,Scott Brooks,105
floydsl01,Sleepy Floyd,51
maxweve01,Vernon Maxwell,38
rollitr01,Tree Rollins,4
teaglte01,Terry Teagle,8
mannida01,Danny Manning,171
harpero01,Ron Harper,174
jacksma01,Mark Jackson,188
normake01,Ken Norman,164
roberst01,Stanley Roberts,149
connele01,Lester Conner,64
grantga01,Gary Grant,101
vaughlo01,Loy Vaught,50
willijo02,John Williams,98
jacksja01,Jaren Jackson,28
vandeki01,Kiki Vandeweghe,9
spencel01,Elmore Spencer,4
