Player ID,Player name,MP
aguirma01,Mark Aguirre,125
tarplro01,Roy Tarpley,123
blackro01,Rolando Blackman,160
perkisa01,Sam Perkins,146
davisbr01,Brad Davis,72
donalja01,James Donaldson,124
harpede01,Derek Harper,122
schrede01,Detlef Schrempf,87
wennibi01,Bill Wennington,1
olajuha01,Hakeem Olajuwon,162
floydsl01,Sleepy Floyd,154
carrojo01,Joe Barry Carroll,116
reidro01,Robert Reid,114
mccraro01,Rodney McCray,159
peterji01,Jim Petersen,98
shortpu01,Purvis Short,71
leaveal01,Allen Leavell,38
johnsbu01,Buck Johnson,20
connele01,Lester Conner,1
maxwece01,Cedric Maxwell,15
freewo01,World B. Free,12
