Player ID,Player name,MP
edwarja01,James Edwards,145
thomais01,Isiah Thomas,181
dumarjo01,Joe Dumars,180
aguirma01,Mark Aguirre,94
johnsvi01,Vinnie Johnson,114
laimbbi01,Bill Laimbeer,159
sallejo01,John Salley,119
rodmade01,Dennis Rodman,170
bedfowi01,William Bedford,7
greenda01,Dave Greenwood,14
hastisc01,Scott Hastings,5
hendege01,Gerald Henderson,12
ewingpa01,Patrick Ewing,186
cheekma01,Maurice Cheeks,184
wilkige01,Gerald Wilkins,162
oaklech01,Charles Oakley,188
vandeki01,Kiki Vandeweghe,121
newmajo01,Johnny Newman,100
jacksma01,Mark Jackson,45
tucketr01,Trent Tucker,91
wilkied01,Eddie Lee Wilkins,27
walkeke01,Kenny Walker,82
quinnbr01,Brian Quinnett,9
grayst01,Stuart Gray,5
