Player ID,Player name,MP
ervinju01,Julius Erving,70
jonesbo01,Bobby Jones,52
dawkida01,Darryl Dawkins,57
toneyan01,Andrew Toney,46
cheekma01,Maurice Cheeks,62
mixst01,Steve Mix,32
hollili01,Lionel Hollins,52
jonesca01,Caldwell Jones,69
richacl01,Clint Richardson,32
curetea01,Earl Cureton,4
johnsol01,Ollie Johnson,4
davisjo01,Johnny Davis,74
knighbi01,Billy Knight,71
bantomi01,Mike Bantom,51
orrlo01,Louis Orr,56
johnscl01,Clemon Johnson,55
edwarja01,James Edwards,56
johnsge03,George Johnson,23
mcginge01,George McGinnis,39
bradldu01,Dudley Bradley,19
busedo01,Don Buse,35
sichtje01,Jerry Sichting,1
