Player ID,Player name,MP
barklch01,Charles Barkley,200
cheekma01,Maurice Cheeks,205
ervinju01,Julius Erving,182
catlete01,Terry Catledge,154
threase01,Sedale Threatt,118
jonesbo01,Bobby Jones,136
stokegr01,Greg Stokes,70
johnscl01,Clemon Johnson,118
mosspe01,Perry Moss,16
youngmi01,Michael Young,1
malonje01,Jeff Malone,197
robincl01,Cliff Robinson,177
willigu01,Gus Williams,199
roundda01,Dan Roundfield,177
bradldu01,Dudley Bradley,82
rulanje01,Jeff Ruland,54
bolma01,Manute Bol,152
mcmilto01,Tom McMillen,54
jonesch01,Charles Jones,72
dayeda01,Darren Daye,32
woodle01,Leon Wood,2
mckenke01,Kevin McKenna,2
