Player ID,Player name,MP
worthja01,James Worthy,277
scottby01,Byron Scott,272
johnsma02,Magic Johnson,279
abdulka01,Kareem Abdul-Jabbar,221
greenac01,A.C. Green,225
coopemi01,Michael Cooper,161
thompmy01,Mychal Thompson,176
rambiku01,Kurt Rambis,38
campbto01,Tony Campbell,11
wagnemi01,Milt Wagner,5
matthwe01,Wes Matthews,8
smrekmi01,Mike Smrek,7
aguirma01,Mark Aguirre,262
harpede01,Derek Harper,266
blackro01,Rolando Blackman,287
tarplro01,Roy Tarpley,249
perkisa01,Sam Perkins,221
donalja01,James Donaldson,198
davisbr01,Brad Davis,106
schrede01,Detlef Schrempf,66
alforst01,Steve Alford,6
farmeji01,Jim Farmer,7
blabuw01,Uwe Blab,5
wennibi01,Bill Wennington,7
