Player ID,Player name,MP
scottby01,Byron Scott,261
worthja01,James Worthy,247
johnsma02,Magic Johnson,270
abdulka01,Kareem Abdul-Jabbar,211
thompmy01,Mychal Thompson,192
coopemi01,Michael Cooper,165
greenac01,A.C. Green,185
campbto01,Tony Campbell,45
rambiku01,Kurt Rambis,69
matthwe01,Wes Matthews,10
smrekmi01,Mike Smrek,21
wagnemi01,Milt Wagner,4
malonka01,Karl Malone,316
baileth01,Thurl Bailey,281
stockjo01,John Stockton,312
hansebo01,Bob Hansen,276
eatonma01,Mark Eaton,295
iavarma01,Marc Iavaroni,94
kofoeba01,Bart Kofoed,50
hugheed01,Eddie Hughes,14
turpime01,Melvin Turpin,12
greenri01,Rickey Green,12
tripuke01,Kelly Tripucka,9
rothsc01,Scott Roth,9
