Player ID,Player name,MP
drexlcl01,Clyde Drexler,191
kerseje01,Jerome Kersey,180
portete01,Terry Porter,180
willibu01,Buck Williams,178
robincl02,Clifford Robinson,106
duckwke01,Kevin Duckworth,156
aingeda01,Danny Ainge,94
bryanma01,Mark Bryant,44
daviswa03,Walter Davis,37
youngda01,Danny Young,25
abdelal01,Alaa Abdelnaby,6
coopewa01,Wayne Cooper,3
johnsed03,Eddie Johnson,171
threase01,Sedale Threatt,136
benjabe01,Benoit Benjamin,163
kempsh01,Shawn Kemp,149
piercri01,Ricky Pierce,112
mckeyde01,Derrick McKey,114
cagemi01,Michael Cage,80
paytoga01,Gary Payton,135
barroda01,Dana Barros,25
mcmilna01,Nate McMillan,95
corzida01,Dave Corzine,12
meentsc01,Scott Meents,8
