Player ID,Player name,MP
hawkihe01,Hersey Hawkins,204
barklch01,Charles Barkley,201
dawkijo01,Johnny Dawkins,177
mahorri01,Rick Mahorn,181
anderro01,Ron Anderson,112
gminsmi01,Mike Gminski,163
thornbo01,Bob Thornton,45
brooksc01,Scott Brooks,68
smithde02,Derek Smith,15
copella01,Lanard Copeland,8
payneke01,Kenny Payne,9
nimphku01,Kurt Nimphius,17
daughbr01,Brad Daugherty,186
pricema01,Mark Price,192
williho01,Hot Rod Williams,174
ehlocr01,Craig Ehlo,196
nancela01,Larry Nance,159
bennewi01,Winston Bennett,135
chievde01,Derrick Chievous,28
kerrst01,Steve Kerr,73
rollitr01,Tree Rollins,38
mortojo01,John Morton,9
mokespa01,Paul Mokeski,10
