Player ID,Player name,MP
johnske02,Kevin Johnson,123
chambto01,Tom Chambers,127
johnsed03,Eddie Johnson,92
hornaje01,Jeff Hornacek,88
majerda01,Dan Majerle,73
gilliar01,Armen Gilliam,52
westma01,Mark West,46
corbity01,Tyrone Corbin,54
dunntr01,T.R. Dunn,53
langan01,Andrew Lang,2
nealyed01,Ed Nealy,1
perryti01,Tim Perry,9
englial01,Alex English,108
daviswa03,Walter Davis,94
adamsmi01,Michael Adams,75
hanzlbi01,Bill Hanzlik,106
cookda01,Darwin Cook,66
leverfa01,Fat Lever,58
turneel01,Elston Turner,74
coopewa01,Wayne Cooper,44
schayda01,Danny Schayes,36
laneje01,Jerome Lane,21
greenda01,Dave Greenwood,34
rasmubl01,Blair Rasmussen,4
