Player ID,Player name,MP
dantlad01,Adrian Dantley,205
greenri01,Rickey Green,188
griffda01,Darrell Griffith,175
drewjo01,John Drew,90
baileth01,Thurl Bailey,165
kelleri01,Rich Kelley,122
wilkije01,Jeff Wilkins,90
eavesje01,Jerry Eaves,63
eatonma01,Mark Eaton,87
anderjj01,J.J. Anderson,10
bosweto01,Tom Boswell,4
hansebo01,Bob Hansen,1
englial01,Alex English,203
isselda01,Dan Issel,153
vandeki01,Kiki Vandeweghe,180
williro02,Rob Williams,149
dunntr01,T.R. Dunn,178
hanzlbi01,Bill Hanzlik,82
schayda01,Danny Schayes,81
evansmi01,Mike Evans,77
anderri01,Richard Anderson,37
carteho01,Howard Carter,60
