Player ID,Player name,MP
ervinju01,Julius Erving,240
collido01,Doug Collins,238
mcginge01,George McGinnis,200
bibbyhe01,Henry Bibby,229
dawkida01,Darryl Dawkins,127
mixst01,Steve Mix,138
freewo01,World B. Free,59
jonesca01,Caldwell Jones,144
dunlemi01,Mike Dunleavy,38
bryanjo01,Joe Bryant,7
furlote01,Terry Furlow,3
catchha01,Harvey Catchings,17
murphca01,Calvin Murphy,212
tomjaru01,Rudy Tomjanovich,221
malonmo01,Moses Malone,246
lucasjo01,John Lucas,221
kunneke01,Kevin Kunnert,211
newlimi01,Mike Newlin,147
johnsjo01,John Johnson,82
jonesdw01,Dwight Jones,64
kennego01,Goo Kennedy,27
whiteru01,Rudy White,2
owensto01,Tom Owens,7
