Player ID,Player name,MP
wilkige01,Gerald Wilkins,108
newmajo01,Johnny Newman,95
ewingpa01,Patrick Ewing,108
jacksma01,Mark Jackson,115
oaklech01,Charles Oakley,112
stricro02,Rod Strickland,36
vandeki01,Kiki Vandeweghe,52
greensi02,Sidney Green,45
tucketr01,Trent Tucker,40
wilkied01,Eddie Lee Wilkins,17
myerspe01,Pete Myers,1
walkeke01,Kenny Walker,16
barklch01,Charles Barkley,135
anderro01,Ron Anderson,109
cheekma01,Maurice Cheeks,128
gminsmi01,Mike Gminski,118
hendege01,Gerald Henderson,69
smithde02,Derek Smith,48
colembe01,Ben Coleman,23
hawkihe01,Hersey Hawkins,72
brooksc01,Scott Brooks,21
welpch01,Chris Welp,22
