Player ID,Player name,MP
worthja01,James Worthy,164
johnsma02,Magic Johnson,163
thompmy01,Mychal Thompson,99
scottby01,Byron Scott,135
greenac01,A.C. Green,140
abdulka01,Kareem Abdul-Jabbar,90
woolror01,Orlando Woolridge,64
coopemi01,Michael Cooper,77
campbto01,Tony Campbell,16
mcnamma01,Mark McNamara,3
riverda01,David Rivers,6
lampje01,Jeff Lamp,3
ellisda01,Dale Ellis,153
mcdanxa01,Xavier McDaniel,142
mckeyde01,Derrick McKey,159
threase01,Sedale Threatt,103
polynol01,Olden Polynice,83
listeal01,Alton Lister,66
mcmilna01,Nate McMillan,89
reynoje01,Jerry Reynolds,25
cagemi01,Michael Cage,79
schoeru01,Russ Schoene,24
johnsav01,Avery Johnson,21
lucasjo01,John Lucas,16
