Player ID,Player name,MP
willigu01,Gus Williams,205
brownfr01,Fred Brown,157
webstma01,Marvin Webster,237
johnsde01,Dennis Johnson,210
sikmaja01,Jack Sikma,189
johnsjo01,John Johnson,146
silaspa01,Paul Silas,152
walkewa01,Wally Walker,110
hassejo01,Joe Hassett,7
sealsbr01,Bruce Seals,16
flemial01,Al Fleming,11
lucasma01,Maurice Lucas,233
hollili01,Lionel Hollins,223
owensto01,Tom Owens,200
davisjo01,Johnny Davis,201
steella01,Larry Steele,191
twardda01,Dave Twardzik,108
calhoco01,Corky Calhoun,109
waltobi01,Bill Walton,49
nealll01,Lloyd Neal,47
norwowi01,Willie Norwood,44
dunntr01,T.R. Dunn,35
