Player ID,Player name,MP
dumarjo01,Joe Dumars,249
aguirma01,Mark Aguirre,159
laimbbi01,Bill Laimbeer,197
edwarja01,James Edwards,151
johnsvi01,Vinnie Johnson,198
sallejo01,John Salley,134
thomais01,Isiah Thomas,104
rodmade01,Dennis Rodman,218
hendege01,Gerald Henderson,24
bedfowi01,William Bedford,13
hastisc01,Scott Hastings,18
lewisre01,Reggie Lewis,252
mchalke01,Kevin McHale,217
brownde01,Dee Brown,189
birdla01,Larry Bird,205
parisro01,Robert Parish,131
shawbr01,Brian Shaw,140
pincked01,Ed Pinckney,126
gamblke01,Kevin Gamble,122
kleinjo01,Joe Kleine,28
smithde02,Derek Smith,45
smithmi01,Michael Smith,6
vrankst01,Stojko Vranković,4
