1987: N/A vs. N/A
,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,-additional
Rk,Player,Age,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
1,Magic Johnson,27,6,236,66,122,1,2,24,25,12,36,48,78,14,2,13,10,157,.541,.500,.960,39.3,26.2,8.0,13.0,2.3,0.3,johnsma02
2,Kareem Abdul-Jabbar,39,6,203,50,98,0,1,30,45,15,29,44,5,3,15,10,19,130,.510,.000,.667,33.8,21.7,7.3,0.8,0.5,2.5,abdulka01
3,James Worthy,25,6,238,57,109,0,2,10,19,12,20,32,24,10,5,12,15,124,.523,.000,.526,39.7,20.7,5.3,4.0,1.7,0.8,worthja01
4,Michael Cooper,30,6,179,27,50,14,23,4,4,1,13,14,28,10,2,13,16,72,.540,.609,1.000,29.8,12.0,2.3,4.7,1.7,0.3,coopemi01
5,Byron Scott,25,6,181,30,62,1,12,10,11,7,11,18,14,3,1,6,19,71,.484,.083,.909,30.2,11.8,3.0,2.3,0.5,0.2,scottby01
6,Mychal Thompson,32,6,171,23,41,0,0,21,27,9,22,31,4,5,7,3,21,67,.561,,.778,28.5,11.2,5.2,0.7,0.8,1.2,thompmy01
7,A.C. Green,23,6,144,20,40,0,0,7,10,15,16,31,1,2,2,4,17,47,.500,,.700,24.0,7.8,5.2,0.2,0.3,0.3,greenac01
8,Kurt Rambis,28,6,56,3,7,0,0,5,6,4,11,15,3,0,0,2,14,11,.429,,.833,9.3,1.8,2.5,0.5,0.0,0.0,rambiku01
9,Adrian Branch,23,4,10,1,6,0,1,3,6,0,3,3,1,1,0,0,3,5,.167,.000,.500,2.5,1.3,0.8,0.3,0.3,0.0,brancad01
10,Wes Matthews,27,4,13,2,6,0,0,1,2,0,1,1,2,0,0,3,5,5,.333,,.500,3.3,1.3,0.3,0.5,0.0,0.0,matthwe01
11,Mike Smrek,24,4,9,1,3,0,0,0,0,2,3,5,0,0,1,1,4,2,.333,,,2.3,0.5,1.3,0.0,0.0,0.3,smrekmi01

,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,-additional
Rk,Player,Age,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,-9999
1,Larry Bird,30,6,254,53,119,4,8,35,38,11,49,60,33,7,7,18,9,145,.445,.500,.921,42.3,24.2,10.0,5.5,1.2,1.2,birdla01
2,Dennis Johnson,32,6,244,51,106,1,8,23,26,13,13,26,56,3,3,8,15,126,.481,.125,.885,40.7,21.0,4.3,9.3,0.5,0.5,johnsde01
3,Kevin McHale,29,6,231,48,82,0,0,27,33,15,39,54,12,1,6,15,18,123,.585,,.818,38.5,20.5,9.0,2.0,0.2,1.0,mchalke01
4,Robert Parish,33,6,183,42,71,0,1,16,27,12,27,39,7,5,7,9,24,100,.592,.000,.593,30.5,16.7,6.5,1.2,0.8,1.2,parisro01
5,Danny Ainge,27,6,234,31,62,9,21,4,4,4,14,18,30,7,2,14,17,75,.500,.429,1.000,39.0,12.5,3.0,5.0,1.2,0.3,aingeda01
6,Darren Daye,26,6,50,10,16,0,0,7,7,2,6,8,4,1,1,4,6,27,.625,,1.000,8.3,4.5,1.3,0.7,0.2,0.2,dayeda01
7,Fred Roberts,26,5,40,8,11,0,0,6,11,2,7,9,3,1,0,0,6,22,.727,,.545,8.0,4.4,1.8,0.6,0.2,0.0,roberfr01
8,Sam Vincent,23,4,33,6,12,0,0,7,10,1,3,4,5,1,1,3,3,19,.500,,.700,8.3,4.8,1.0,1.3,0.3,0.3,vincesa01
9,Conner Henry,23,4,15,4,9,0,3,2,4,1,2,3,0,0,0,1,1,10,.444,.000,.500,3.8,2.5,0.8,0.0,0.0,0.0,henryco01
10,Jerry Sichting,30,6,56,4,15,0,1,0,0,2,2,4,11,2,0,2,3,8,.267,.000,,9.3,1.3,0.7,1.8,0.3,0.0,sichtje01
11,Bill Walton,34,5,24,3,5,0,0,0,0,1,4,5,1,0,1,5,8,6,.600,,,4.8,1.2,1.0,0.2,0.0,0.2,waltobi01
12,Greg Kite,25,6,76,2,9,0,0,1,2,8,10,18,5,2,5,3,18,5,.222,,.500,12.7,0.8,3.0,0.8,0.3,0.8,kitegr01
